_As_Diamond_222 ; Diamond ; As ; 0 ; 16 ; 0 ; -0.00190636 ; -0.00204646 ; 0.00518092 ; 0.00514779 ; -0.00200052 ; -0.00204252 ; -0.00203399 ; -0.00203515 ; 0.00512440 ; 0.00513251 ; 0.00514660 ; 0.00515358 ; -0.00203022 ; -0.00203456 ; 0.00514561 ; 0.00514886 
_As_FCC_222 ; FCC ; As ; 0 ; 8 ; 0 ; 0.00181097 ; 0.00170105 ; 0.00170162 ; 0.00170111 ; 0.00170103 ; 0.00170105 ; 0.00170108 ; 0.00170554 
_As_SC_222 ; SC ; As ; 0 ; 8 ; 0 ; -0.00292220 ; -0.00274263 ; -0.00298582 ; -0.00298955 ; -0.00298972 ; -0.00299850 ; -0.00298161 ; -0.00298539 
_At_BCC_222 ; BCC ; At ; 0 ; 8 ; 0 ; -0.00292804 ; -0.00292858 ; -0.00292863 ; -0.00292855 ; -0.00292864 ; -0.00292854 ; -0.00292860 ; -0.00292870 
_At_Diamond_222 ; Diamond ; At ; 0 ; 16 ; 0 ; -0.00146511 ; -0.00146628 ; -0.00146621 ; -0.00146624 ; -0.00146652 ; -0.00146631 ; -0.00146663 ; -0.00146663 ; -0.00146189 ; -0.00146641 ; -0.00146632 ; -0.00146618 ; -0.00146664 ; -0.00146734 ; -0.00146637 ; -0.00146713 
_At_FCC_222 ; FCC ; At ; 0 ; 8 ; 0 ; -0.00174397 ; -0.00174411 ; -0.00174411 ; -0.00174409 ; -0.00174411 ; -0.00174413 ; -0.00174411 ; -0.00174471 
_At_SC_222 ; SC ; At ; 0 ; 8 ; 0 ; -0.00193522 ; -0.00193588 ; -0.00193588 ; -0.00193587 ; -0.00193588 ; -0.00193581 ; -0.00193578 ; -0.00193637 
_Au_BCC_222 ; BCC ; Au ; 0 ; 8 ; 0 ; -0.00129348 ; -0.00129344 ; -0.00129339 ; -0.00129334 ; -0.00129341 ; -0.00129347 ; -0.00129349 ; -0.00129309 
_Au_Diamond_222 ; Diamond ; Au ; 0 ; 16 ; 0 ; -0.00583749 ; -0.00583748 ; 0.00566854 ; 0.00566891 ; -0.00583732 ; -0.00583738 ; -0.00583768 ; -0.00583768 ; 0.00566861 ; 0.00566865 ; 0.00566849 ; 0.00566872 ; -0.00583749 ; -0.00583739 ; 0.00566848 ; 0.00566867 
_Au_FCC_222 ; FCC ; Au ; 0 ; 8 ; 0 ; -0.00027961 ; -0.00027950 ; -0.00027949 ; -0.00027950 ; -0.00027949 ; -0.00027947 ; -0.00027951 ; -0.00027905 
_Au_SC_222 ; SC ; Au ; 0 ; 8 ; 0 ; -0.00127408 ; -0.00127338 ; -0.00127404 ; -0.00127407 ; -0.00127403 ; -0.00127409 ; -0.00127400 ; -0.00127427 
_Ba_BCC_222 ; BCC ; Ba ; 0 ; 8 ; 0 ; -0.00007589 ; -0.00007926 ; -0.00008104 ; -0.00008070 ; -0.00008105 ; -0.00008104 ; -0.00008097 ; -0.00008107 
_Ba_Diamond_222 ; Diamond ; Ba ; 0 ; 16 ; 0 ; -0.00053584 ; -0.00053521 ; -0.00053584 ; -0.00053524 ; -0.00053523 ; -0.00053522 ; -0.00053425 ; -0.00053427 ; -0.00053523 ; -0.00053522 ; -0.00053426 ; -0.00053421 ; -0.00053424 ; -0.00053246 ; -0.00053424 ; -0.00053246 
_Ba_FCC_222 ; FCC ; Ba ; 0 ; 8 ; 0 ; 0.00002562 ; 0.00002352 ; 0.00002352 ; 0.00002352 ; 0.00002352 ; 0.00002352 ; 0.00002354 ; 0.00002348 
_Ba_SC_222 ; SC ; Ba ; 0 ; 8 ; 0 ; 0.00000860 ; 0.00000588 ; 0.00000589 ; 0.00000588 ; 0.00000589 ; 0.00000588 ; 0.00000589 ; 0.00000596 
_B_BCC_222 ; BCC ; B ; 0 ; 8 ; 0 ; 0.00387598 ; 0.00380240 ; 0.00380772 ; 0.00380259 ; 0.00380346 ; 0.00380344 ; 0.00380417 ; 0.00380247 
_B_Diamond_222 ; Diamond ; B ; 0 ; 16 ; 0 ; -0.00585034 ; -0.00589353 ; -0.00589445 ; -0.00589412 ; -0.00589393 ; -0.00589392 ; -0.00589367 ; -0.00589364 ; -0.00588204 ; -0.00588201 ; -0.00589292 ; -0.00589282 ; -0.00589402 ; -0.00589218 ; -0.00589256 ; -0.00589259 
_Be_BCC_222 ; BCC ; Be ; 0 ; 8 ; 0 ; -0.00342288 ; -0.00356274 ; -0.00356107 ; -0.00356232 ; -0.00356272 ; -0.00356273 ; -0.00356260 ; -0.00356330 
_Be_Diamond_222 ; Diamond ; Be ; 0 ; 16 ; 0 ; -0.00307481 ; -0.00322044 ; -0.00321440 ; -0.00302065 ; -0.00321477 ; -0.00321392 ; -0.00322021 ; -0.00322010 ; -0.00321419 ; -0.00321842 ; -0.00321463 ; -0.00321483 ; -0.00321461 ; -0.00321209 ; -0.00321206 ; -0.00321466 
_Be_FCC_222 ; FCC ; Be ; 0 ; 8 ; 0 ; -0.00049250 ; -0.00059775 ; -0.00059281 ; -0.00059935 ; -0.00059977 ; -0.00059977 ; -0.00059980 ; -0.00059913 
_Be_SC_222 ; SC ; Be ; 0 ; 8 ; 0 ; -0.00076829 ; -0.00091365 ; -0.00091929 ; -0.00091847 ; -0.00092018 ; -0.00091859 ; -0.00091858 ; -0.00091671 
_B_FCC_222 ; FCC ; B ; 0 ; 8 ; 0 ; 0.00115309 ; 0.00094413 ; 0.00094412 ; 0.00094390 ; 0.00094350 ; 0.00094352 ; 0.00094350 ; 0.00094959 
_Bi_BCC_222 ; BCC ; Bi ; 0 ; 8 ; 0 ; -0.00184857 ; -0.00184859 ; -0.00184854 ; -0.00184853 ; -0.00184854 ; -0.00184857 ; -0.00184857 ; -0.00184846 
_Bi_Diamond_222 ; Diamond ; Bi ; 0 ; 16 ; 0 ; 0.00060937 ; 0.00060928 ; 0.00060935 ; 0.00060935 ; 0.00060929 ; 0.00060925 ; 0.00060909 ; 0.00060909 ; 0.00060928 ; 0.00060925 ; 0.00060910 ; 0.00060928 ; 0.00060913 ; 0.00060881 ; 0.00060912 ; 0.00060885 
_Bi_FCC_222 ; FCC ; Bi ; 0 ; 8 ; 0 ; 0.00005671 ; 0.00005673 ; 0.00005670 ; 0.00005671 ; 0.00005670 ; 0.00005670 ; 0.00005670 ; 0.00005658 
_Bi_SC_222 ; SC ; Bi ; 0 ; 8 ; 0 ; -0.00170430 ; -0.00170430 ; -0.00170330 ; -0.00170431 ; -0.00170429 ; -0.00170428 ; -0.00170328 ; -0.00170476 
_Br_BCC_222 ; BCC ; Br ; 0 ; 8 ; 0 ; 0.00002866 ; -0.00000937 ; -0.00001824 ; -0.00001625 ; -0.00001824 ; -0.00001822 ; -0.00001819 ; -0.00001840 
_Br_Diamond_222 ; Diamond ; Br ; 0 ; 16 ; 0 ; 0.00007309 ; 0.00003709 ; 0.00003787 ; 0.00003715 ; 0.00003709 ; 0.00003717 ; 0.00003704 ; 0.00003705 ; 0.00009439 ; 0.00003709 ; 0.00003704 ; 0.00003704 ; 0.00003706 ; 0.00003698 ; 0.00003706 ; 0.00003696 
_Br_FCC_222 ; FCC ; Br ; 0 ; 8 ; 0 ; 0.00017298 ; 0.00012157 ; 0.00012152 ; 0.00012153 ; 0.00012153 ; 0.00012153 ; 0.00012152 ; 0.00012321 
_Br_SC_222 ; SC ; Br ; 0 ; 8 ; 0 ; -0.00022292 ; -0.00030334 ; -0.00030337 ; -0.00029874 ; -0.00030288 ; -0.00029876 ; -0.00029876 ; -0.00029798 
_B_SC_222 ; SC ; B ; 0 ; 8 ; 0 ; -0.00033605 ; -0.00050240 ; -0.00050671 ; -0.00050381 ; -0.00049661 ; -0.00050325 ; -0.00050401 ; -0.00050144 
_Ca_BCC_222 ; BCC ; Ca ; 0 ; 8 ; 0 ; 0.00018337 ; 0.00012516 ; 0.00012442 ; 0.00024155 ; 0.00012270 ; 0.00012281 ; 0.00012511 ; 0.00012412 
_Ca_Diamond_222 ; Diamond ; Ca ; 0 ; 16 ; 0 ; -0.00148672 ; -0.00149205 ; -0.00175645 ; -0.00182861 ; -0.00149178 ; -0.00148981 ; -0.00148368 ; -0.00148369 ; -0.00182876 ; -0.00182889 ; -0.00182369 ; -0.00182375 ; -0.00148372 ; -0.00147542 ; -0.00182379 ; -0.00181424 
_Ca_FCC_222 ; FCC ; Ca ; 0 ; 8 ; 0 ; 0.00009840 ; 0.00005767 ; 0.00015712 ; 0.00010019 ; 0.00005142 ; 0.00005351 ; 0.00005047 ; 0.00005106 
_Ca_SC_222 ; SC ; Ca ; 0 ; 8 ; 0 ; -0.00094845 ; -0.00100273 ; -0.00086739 ; -0.00100428 ; -0.00099121 ; -0.00100019 ; -0.00097694 ; -0.00100168 
_C_BCC_222 ; BCC ; C ; 0 ; 8 ; 0 ; 0.00176920 ; 0.00155409 ; 0.00155228 ; 0.00173094 ; 0.00155279 ; 0.00155310 ; 0.00155534 ; 0.00155136 
_Cd_BCC_222 ; BCC ; Cd ; 0 ; 8 ; 0 ; -0.00230893 ; -0.00230852 ; -0.00230892 ; -0.00230887 ; -0.00230895 ; -0.00230895 ; -0.00230916 ; -0.00230852 
_Cd_Diamond_222 ; Diamond ; Cd ; 0 ; 16 ; 0 ; 0.00357170 ; 0.00352715 ; -0.00437455 ; -0.00435037 ; 0.00353375 ; 0.00356825 ; 0.00352849 ; 0.00353762 ; -0.00440729 ; -0.00446161 ; -0.00440051 ; -0.00442390 ; 0.00354429 ; 0.00353889 ; -0.00441970 ; -0.00439916 
_Cd_FCC_222 ; FCC ; Cd ; 0 ; 8 ; 0 ; 0.00038581 ; 0.00038583 ; 0.00038583 ; 0.00038660 ; 0.00038586 ; 0.00038583 ; 0.00038591 ; 0.00038504 
_C_Diamond_222 ; Diamond ; C ; 0 ; 16 ; 0 ; -0.00095951 ; -0.00124169 ; -0.00105867 ; -0.00106591 ; -0.00128351 ; -0.00124597 ; -0.00128276 ; -0.00124558 ; -0.00056958 ; -0.00104460 ; -0.00104122 ; -0.00102829 ; -0.00128445 ; -0.00123420 ; -0.00104030 ; -0.00104145 
_Cd_SC_222 ; SC ; Cd ; 0 ; 8 ; 0 ; -0.00207753 ; -0.00207761 ; -0.00207765 ; -0.00207769 ; -0.00207765 ; -0.00207761 ; -0.00207760 ; -0.00207747 
_Ce_BCC_222 ; BCC ; Ce ; 0 ; 8 ; 0 ; 0.00004494 ; 0.00004504 ; 0.00004496 ; 0.00004496 ; 0.00004495 ; 0.00004494 ; 0.00004504 ; 0.00004503 
_Ce_Diamond_222 ; Diamond ; Ce ; 0 ; 16 ; 0 ; 0.00010115 ; 0.00010100 ; 0.00010116 ; 0.00010099 ; 0.00010101 ; 0.00010103 ; 0.00010076 ; 0.00010082 ; 0.00010099 ; 0.00010100 ; 0.00010075 ; 0.00010077 ; 0.00010071 ; 0.00010052 ; 0.00010068 ; 0.00010050 
_Ce_FCC_222 ; FCC ; Ce ; 0 ; 8 ; 0 ; -0.00002747 ; -0.00002746 ; -0.00002746 ; -0.00002744 ; -0.00002747 ; -0.00002747 ; -0.00002747 ; -0.00002738 
_Ce_SC_222 ; SC ; Ce ; 0 ; 8 ; 0 ; -0.00051236 ; -0.00051233 ; -0.00051237 ; -0.00051232 ; -0.00051237 ; -0.00051234 ; -0.00051238 ; -0.00051219 
_C_FCC_222 ; FCC ; C ; 0 ; 8 ; 0 ; 0.00024505 ; 0.00004866 ; 0.00004876 ; 0.00004885 ; 0.00004855 ; 0.00004857 ; 0.00004857 ; 0.00005540 
_Cl_BCC_222 ; BCC ; Cl ; 0 ; 8 ; 0 ; -0.00044871 ; -0.00047757 ; -0.00047755 ; -0.00047754 ; -0.00047674 ; -0.00047676 ; -0.00047670 ; -0.00047751 
_Cl_Diamond_222 ; Diamond ; Cl ; 0 ; 16 ; 0 ; -0.00067349 ; -0.00074646 ; -0.00075188 ; -0.00075142 ; -0.00076080 ; -0.00074647 ; -0.00076057 ; -0.00074627 ; -0.00047600 ; -0.00075172 ; -0.00074695 ; -0.00074535 ; -0.00076055 ; -0.00074537 ; -0.00074695 ; -0.00074655 
_Cl_FCC_222 ; FCC ; Cl ; 0 ; 8 ; 0 ; -0.00052689 ; -0.00054727 ; -0.00054728 ; -0.00054728 ; -0.00054728 ; -0.00054728 ; -0.00054727 ; -0.00054704 
_Cl_SC_222 ; SC ; Cl ; 0 ; 8 ; 0 ; -0.00042624 ; -0.00055283 ; -0.00055286 ; -0.00054586 ; -0.00055209 ; -0.00054592 ; -0.00054589 ; -0.00054471 
_Cm_BCC_222 ; BCC ; Cm ; 0 ; 8 ; 0 ; -0.00058044 ; -0.00058044 ; -0.00058037 ; -0.00058038 ; -0.00058038 ; -0.00058043 ; -0.00058044 ; -0.00058085 
_Cm_Diamond_222 ; Diamond ; Cm ; 0 ; 16 ; 0 ; -0.00071366 ; -0.00071353 ; -0.00071365 ; -0.00071354 ; -0.00071357 ; -0.00071357 ; -0.00071339 ; -0.00071347 ; -0.00071358 ; -0.00071358 ; -0.00071343 ; -0.00071333 ; -0.00071337 ; -0.00071318 ; -0.00071339 ; -0.00071314 
_Cm_FCC_222 ; FCC ; Cm ; 0 ; 8 ; 0 ; 0.00025588 ; 0.00025584 ; 0.00025585 ; 0.00025588 ; 0.00025584 ; 0.00025585 ; 0.00025583 ; 0.00025629 
_Cm_SC_222 ; SC ; Cm ; 0 ; 8 ; 0 ; -0.00152300 ; -0.00152300 ; -0.00152303 ; -0.00152304 ; -0.00152303 ; -0.00152308 ; -0.00152312 ; -0.00152319 
_Co_BCC_222 ; BCC ; Co ; 0 ; 8 ; 0 ; -0.00137765 ; -0.00137751 ; -0.00137763 ; -0.00137765 ; -0.00137763 ; -0.00137768 ; -0.00137757 ; -0.00137706 
_Co_Diamond_222 ; Diamond ; Co ; 0 ; 16 ; 0 ; 0.00072045 ; 0.00072042 ; 0.00072045 ; 0.00072047 ; 0.00072045 ; 0.00072048 ; 0.00072045 ; 0.00072038 ; 0.00072046 ; 0.00072050 ; 0.00072046 ; 0.00072039 ; 0.00072044 ; 0.00072048 ; 0.00072046 ; 0.00072072 
_Co_FCC_222 ; FCC ; Co ; 0 ; 8 ; 0 ; -0.00032234 ; -0.00032214 ; -0.00032213 ; -0.00032202 ; -0.00032211 ; -0.00032208 ; -0.00032210 ; -0.00032160 
_Co_SC_222 ; SC ; Co ; 0 ; 8 ; 0 ; -0.00151971 ; -0.00151979 ; -0.00151978 ; -0.00151979 ; -0.00151977 ; -0.00151979 ; -0.00151976 ; -0.00152024 
_Cr_BCC_222 ; BCC ; Cr ; 0 ; 8 ; 0 ; -0.00148903 ; -0.00148894 ; -0.00148901 ; -0.00148899 ; -0.00148899 ; -0.00148905 ; -0.00148899 ; -0.00148887 
_Cr_Diamond_222 ; Diamond ; Cr ; 0 ; 16 ; 0 ; -0.00013481 ; -0.00014054 ; -0.00014024 ; -0.00012715 ; -0.00014034 ; -0.00014001 ; -0.00014069 ; -0.00014049 ; -0.00013413 ; -0.00014020 ; -0.00013777 ; -0.00014010 ; -0.00014030 ; -0.00014012 ; -0.00013998 ; -0.00014007 
_Cr_FCC_222 ; FCC ; Cr ; 0 ; 8 ; 0 ; 0.00049955 ; 0.00049960 ; 0.00049961 ; 0.00049985 ; 0.00049964 ; 0.00049963 ; 0.00049956 ; 0.00050056 
_Cr_SC_222 ; SC ; Cr ; 0 ; 8 ; 0 ; -0.00228546 ; -0.00228549 ; -0.00228551 ; -0.00228547 ; -0.00228553 ; -0.00228549 ; -0.00228554 ; -0.00228617 
_Cs_BCC_222 ; BCC ; Cs ; 0 ; 8 ; 0 ; -0.00007669 ; -0.00007782 ; -0.00007787 ; -0.00007780 ; -0.00007787 ; -0.00007785 ; -0.00007781 ; -0.00007790 
_C_SC_222 ; SC ; C ; 0 ; 8 ; 0 ; -0.00041869 ; -0.00059991 ; -0.00058674 ; -0.00059473 ; -0.00048632 ; -0.00059831 ; -0.00058861 ; -0.00059428 
_Cs_Diamond_222 ; Diamond ; Cs ; 0 ; 16 ; 0 ; 0.00010194 ; 0.00010055 ; 0.00010173 ; 0.00010047 ; 0.00010055 ; 0.00009998 ; 0.00009936 ; 0.00009880 ; 0.00010052 ; 0.00011006 ; 0.00009940 ; 0.00009935 ; 0.00009879 ; 0.00009709 ; 0.00009934 ; 0.00009701 
_Cs_FCC_222 ; FCC ; Cs ; 0 ; 8 ; 0 ; -0.00006731 ; -0.00011915 ; -0.00011910 ; -0.00011875 ; -0.00011915 ; -0.00011915 ; -0.00011914 ; -0.00011773 
_Cs_SC_222 ; SC ; Cs ; 0 ; 8 ; 0 ; -0.00022761 ; -0.00026843 ; -0.00024423 ; -0.00026773 ; -0.00026459 ; -0.00026641 ; -0.00026528 ; -0.00026596 
_Cu_BCC_222 ; BCC ; Cu ; 0 ; 8 ; 0 ; -0.00370914 ; -0.00370899 ; -0.00370911 ; -0.00370905 ; -0.00370905 ; -0.00370909 ; -0.00370895 ; -0.00370951 
_Cu_Diamond_222 ; Diamond ; Cu ; 0 ; 16 ; 0 ; -0.00177228 ; -0.00177148 ; -0.00177201 ; -0.00177157 ; -0.00177149 ; -0.00177195 ; -0.00177107 ; -0.00177155 ; -0.00177157 ; -0.00176377 ; -0.00177102 ; -0.00177134 ; -0.00177142 ; -0.00177093 ; -0.00177111 ; -0.00177090 
_Cu_FCC_222 ; FCC ; Cu ; 0 ; 8 ; 0 ; -0.00046916 ; -0.00046912 ; -0.00046913 ; -0.00046914 ; -0.00046913 ; -0.00046913 ; -0.00046903 ; -0.00046864 
_Cu_SC_222 ; SC ; Cu ; 0 ; 8 ; 0 ; -0.00112346 ; -0.00112092 ; -0.00112350 ; -0.00112157 ; -0.00112369 ; -0.00112385 ; -0.00112376 ; -0.00112373 
_Dy_BCC_222 ; BCC ; Dy ; 0 ; 8 ; 0 ; -0.00212184 ; -0.00212198 ; -0.00212177 ; -0.00212206 ; -0.00212199 ; -0.00212200 ; -0.00211967 ; -0.00212211 
_Dy_Diamond_222 ; Diamond ; Dy ; 0 ; 16 ; 0 ; -0.00205915 ; -0.00205857 ; -0.00205917 ; -0.00205855 ; -0.00205859 ; -0.00205854 ; -0.00205788 ; -0.00205787 ; -0.00205857 ; -0.00205852 ; -0.00205784 ; -0.00205796 ; -0.00205791 ; -0.00205673 ; -0.00205792 ; -0.00205720 
_Dy_FCC_222 ; FCC ; Dy ; 0 ; 8 ; 0 ; -0.00090986 ; -0.00091014 ; -0.00091033 ; -0.00090914 ; -0.00091031 ; -0.00091032 ; -0.00091028 ; -0.00091003 
_Dy_SC_222 ; SC ; Dy ; 0 ; 8 ; 0 ; -0.00218878 ; -0.00218774 ; -0.00218878 ; -0.00218877 ; -0.00218881 ; -0.00218877 ; -0.00218872 ; -0.00218903 
_Er_BCC_222 ; BCC ; Er ; 0 ; 8 ; 0 ; -0.00200130 ; -0.00200141 ; -0.00200113 ; -0.00200161 ; -0.00200157 ; -0.00200153 ; -0.00200144 ; -0.00200236 
_Er_Diamond_222 ; Diamond ; Er ; 0 ; 16 ; 0 ; -0.00009153 ; -0.00009142 ; -0.00011145 ; -0.00011135 ; -0.00009144 ; -0.00009144 ; -0.00009126 ; -0.00009129 ; -0.00011136 ; -0.00011136 ; -0.00011118 ; -0.00011118 ; -0.00009125 ; -0.00009107 ; -0.00011117 ; -0.00011098 
_Er_FCC_222 ; FCC ; Er ; 0 ; 8 ; 0 ; -0.00001450 ; -0.00001512 ; -0.00001439 ; -0.00001225 ; -0.00001515 ; -0.00001514 ; -0.00001511 ; -0.00001521 
_Er_SC_222 ; SC ; Er ; 0 ; 8 ; 0 ; -0.00227072 ; -0.00227177 ; -0.00227174 ; -0.00227182 ; -0.00227174 ; -0.00227174 ; -0.00227175 ; -0.00227218 
_Eu_BCC_222 ; BCC ; Eu ; 0 ; 8 ; 0 ; -0.00085235 ; -0.00085228 ; -0.00085240 ; -0.00085238 ; -0.00085241 ; -0.00085234 ; -0.00085222 ; -0.00085264 
_Eu_Diamond_222 ; Diamond ; Eu ; 0 ; 16 ; 0 ; 0.00032790 ; 0.00032777 ; 0.00032790 ; 0.00032776 ; 0.00032778 ; 0.00032770 ; 0.00032773 ; 0.00032769 ; 0.00032776 ; 0.00032770 ; 0.00032773 ; 0.00032769 ; 0.00032774 ; 0.00032746 ; 0.00032780 ; 0.00032766 
_Eu_FCC_222 ; FCC ; Eu ; 0 ; 8 ; 0 ; 0.00002140 ; 0.00002140 ; 0.00002139 ; 0.00002144 ; 0.00002139 ; 0.00002139 ; 0.00002140 ; 0.00002145 
_Eu_SC_222 ; SC ; Eu ; 0 ; 8 ; 0 ; -0.00127665 ; -0.00127669 ; -0.00127664 ; -0.00127672 ; -0.00127664 ; -0.00127671 ; -0.00127666 ; -0.00127681 
_F_BCC_222 ; BCC ; F ; 0 ; 8 ; 0 ; -0.00154957 ; -0.00155001 ; -0.00154997 ; -0.00154997 ; -0.00154997 ; -0.00154997 ; -0.00154997 ; -0.00154950 
_F_Diamond_222 ; Diamond ; F ; 0 ; 16 ; 0 ; -0.00079622 ; -0.00080031 ; -0.00080053 ; -0.00080043 ; -0.00080031 ; -0.00080033 ; -0.00080023 ; -0.00080024 ; -0.00080047 ; -0.00080050 ; -0.00080022 ; -0.00080025 ; -0.00080021 ; -0.00080018 ; -0.00080020 ; -0.00080003 
_Fe_BCC_222 ; BCC ; Fe ; 0 ; 8 ; 0 ; -0.00331245 ; -0.00331241 ; -0.00331250 ; -0.00331248 ; -0.00331250 ; -0.00331253 ; -0.00331235 ; -0.00331191 
_Fe_Diamond_222 ; Diamond ; Fe ; 0 ; 16 ; 0 ; -0.00283991 ; -0.00283987 ; -0.00283994 ; -0.00283990 ; -0.00283989 ; -0.00283987 ; -0.00283930 ; -0.00283930 ; -0.00283922 ; -0.00283990 ; -0.00283926 ; -0.00283922 ; -0.00283935 ; -0.00283902 ; -0.00283933 ; -0.00283923 
_Fe_FCC_222 ; FCC ; Fe ; 0 ; 8 ; 0 ; -0.00113663 ; -0.00113656 ; -0.00113655 ; -0.00113663 ; -0.00113656 ; -0.00113657 ; -0.00113653 ; -0.00113739 
_Fe_SC_222 ; SC ; Fe ; 0 ; 8 ; 0 ; -0.00231574 ; -0.00231571 ; -0.00231571 ; -0.00231564 ; -0.00231571 ; -0.00231565 ; -0.00231571 ; -0.00231704 
_F_FCC_222 ; FCC ; F ; 0 ; 8 ; 0 ; -0.00059709 ; -0.00060105 ; -0.00060106 ; -0.00060109 ; -0.00060105 ; -0.00060105 ; -0.00060104 ; -0.00060095 
