#element,configuration,UUID
Lu,XO3,a838c05b-dbfa-46f7-99af-563aa8c2cbb0
Md,X2O,c94e2d57-1c58-45d8-b384-ed7ca4c82838
Md,X2O3,180d4c17-42a8-41f5-aaa3-61dd4a0d7004
Md,X2O5,fa808d21-1579-44f3-9db9-4687b4e52794
Md,XO,6f2b965a-dbcd-46d9-807f-fb9c98f4d499
Md,XO2,dd0c966b-7ea2-4316-87dc-a6f6624c7e3e
Md,XO3,7eb13c37-9d76-48d4-a941-e7a4371f6e8a
Mg,X2O,95c8a21d-d93e-410b-a18a-c6624d24c7e6
Mg,X2O3,b8b8a228-476b-4d3e-bc7c-5b2bc600a4ba
Mg,X2O5,114d8b0a-ef4f-4e9e-af26-778eb5f7f08b
Mg,XO,4927b6e8-bde8-4ad3-bdb8-0491bd40c120
Mg,XO2,24eb9441-f2c5-4d4e-98b5-ff6fc0ccd70f
Mg,XO3,68b2c3ab-52aa-4d6a-9c17-3a81a696cfb8
Mn,X2O,5046a310-6743-45e9-adde-12b17f3f2c9f
Mn,X2O3,ef409ff9-c91e-4bea-a9be-6d3c812800ab
Mn,X2O5,0a4c59b5-384c-432a-952d-69a37a8f9026
Mn,XO,1b002dd5-1f0a-440a-9361-6a5fbe61d97d
Mn,XO2,1f18dc49-cff8-41b8-be35-38bc0128f20f
Mn,XO3,e941790c-40d9-4df0-85b6-24f83779d0b5
Mo,X2O,aa7944a2-34dd-4e8f-a236-42891c6006bb
Mo,X2O3,03da8a97-2c84-4709-b239-3f78ca51725b
Mo,X2O5,98b4d113-b863-4f31-ba83-531090b82f02
Mo,XO,386bb096-18cc-4587-8c3b-c6c90e193f51
Mo,XO2,a21dcd80-b093-4484-a8e7-5bd551ebcf8c
Mo,XO3,654173b0-1368-4720-96f8-5160c675e39b
N,X2O,e715a1ca-f3cf-4ddd-a9ce-c53d5c233ca5
N,X2O3,b355932b-f070-44c9-a5dd-2f78f66d2749
N,X2O5,35132bc3-5ea5-4229-8190-c48e13ecbd15
N,XO,681cc5de-010e-4c9b-9824-901b9791c6e2
N,XO2,fd9afb2a-5234-40e5-a496-c5d9cfcaf16e
N,XO3,cf021b65-a5b1-42f0-bbb4-9c8e63e18848
Na,X2O,98b59965-2bad-49e2-8ad7-6ae540b3145f
Na,X2O3,9c7a4745-d557-4fd6-9d76-c5aa6adef79f
Na,X2O5,295de1e6-764f-4fb3-abfe-d3d777f4196c
Na,XO,c4cc90be-7261-498f-b002-2778501f261b
Na,XO2,79b04aa3-6d3b-4066-8970-c7921c503914
Na,XO3,06b9ed9f-9d4d-43fa-b477-05afbe19921a
Nb,X2O,5e7b5319-c0f0-4d47-9438-2038a5ae38de
Nb,X2O3,6eafbad9-38a0-4388-8bdf-93826704240c
Nb,X2O5,5e36dd7c-acd7-4aca-9cf3-e0b0a965ef92
Nb,XO,82f33ebe-1964-4574-8894-2fd2f21d233a
Nb,XO2,afa18d8c-cbb8-4e93-85de-49176fca1dc8
Nb,XO3,98353edd-8492-44b5-96bd-e7626751bbd6
Nd,X2O,48712474-2377-474b-a059-6d5929588086
Nd,X2O3,84e7f0cc-1066-4dee-aca9-0b917c849a05
Nd,X2O5,88652e43-e3a0-4879-b2c7-8ce5e4f0463c
Nd,XO,384c66ad-fdef-41dd-a7a7-a0fdfa1cdb57
Nd,XO2,c5e75371-f5fd-4366-966b-01eedb873dc6
Nd,XO3,40216429-5f95-4154-8bbd-45c4c2a0b8ea
Ne,X2O,f4715c48-b97b-4bb9-bdad-0568cf7fbf58
Ne,X2O3,f655d1d2-a94f-4b0b-bb2a-f8d44b0a2364
Ne,X2O5,8b030f50-a3f9-4608-ac3d-6ec61dc8e81c
Ne,XO,894fe9c9-e02e-4ef2-9a4a-6790e07198f7
Ne,XO2,3db9b625-a60e-4c26-b588-e4b367632cf0
Ne,XO3,f3978c66-23cf-43f7-82c7-eb802b9680ef
Ni,X2O,3791fc2b-5e34-4ba0-b393-c117473ae724
Ni,X2O3,ef166ed7-ae64-4ef6-add0-7d40eb39e976
Ni,X2O5,f76a3b6a-eac9-4fde-a5fd-2d8049ab0854
Ni,XO,6bb45ed3-81d6-4aaf-9eff-92e12f26c729
Ni,XO2,c642e94b-60c5-4345-baca-0b0f1b1a6ee8
Ni,XO3,c1c000aa-512a-4243-aca3-ee3bd40d6121
No,X2O,923878ba-ba0f-4499-85c3-370f25ea0d3f
No,X2O3,d6757ca6-f635-4d6f-9487-c62ef492c855
No,X2O5,a0d575b6-8fdd-403d-bb49-bec845f63328
No,XO,6a29358a-f809-4f83-bf04-e03f34721a35
No,XO2,95f01d16-5cae-41d2-9723-7a6d135267d1
No,XO3,d399d8a4-088c-423d-9aab-87c91149c6e3
Np,X2O,738ded8e-fa54-46a7-824b-efe664ce7c41
Np,X2O3,1c9f7540-95d2-4b99-af08-932e5cfe70a0
Np,X2O5,f0ec5ff1-5043-473b-a610-99102d50e477
Np,XO,9678d572-626f-4b8d-a12f-b766f66f4dfd
Np,XO2,d84d02ee-cf79-41cc-a9db-4b99fa5daa12
Np,XO3,1667ec7f-be7a-4eb9-b527-ba8f9083bea9
O,X2O,2763d8b7-15dd-4351-96ce-08ccb1b3eef8
O,X2O3,bfec7170-4908-409d-aff4-8f6f4052026c
O,X2O5,6498977f-b4ba-4e03-9361-d9bcfd50179a
O,XO,15a9c24e-0b69-4045-b800-0a779489a114
O,XO2,9bce8d3f-00b5-4226-9415-523c8eb3ef24
O,XO3,c627800c-5f86-457e-9904-0a1280f88013
Os,X2O,ab7b8c3e-2e1c-4b97-acdb-ff8cc68f9211
Os,X2O3,068e48f0-7ca0-4e18-950e-dbe012d4feac
Os,X2O5,e0bb9911-feed-4455-bbd6-53e5c7c1925b
Os,XO,acae547a-ea61-447b-931f-c7cf984cf218
Os,XO2,f8f27e1d-98f0-4fb3-a086-543f760bae12
Os,XO3,f67e8da0-3f0a-4687-98bd-a396360a7792
P,X2O,a9c74b8b-32d1-4066-b7d0-4cb840178aac
P,X2O3,2ce0a989-b276-49fc-a423-2a923d8b9744
P,X2O5,9cc98312-292f-4cb4-97bc-7e088bdf2dce
P,XO,f3881328-870f-4420-a83e-ae42bf58e497
P,XO2,05f9024c-c7c3-4e4b-8cd9-33928b49d16c
P,XO3,dea138e0-dce6-4388-ba9b-4b24843786cd
Pa,X2O,79ee614b-4ec0-40bc-abf0-444f8fc3d4b4
Pa,X2O3,74c5ac94-ee4f-4d9b-bdeb-41f7da741e29
Pa,X2O5,a895df40-1549-4f9d-a12f-dcacf00fbc90
Pa,XO,33edc22f-e57e-4f2e-9baa-fbdf4a6ff982
Pa,XO2,f60ce69e-1065-4c70-98c7-02faca721eaf
Pa,XO3,8ec44343-f962-49ba-8593-65eeed48c628
Pb,X2O,66481347-d80b-4c23-a926-26df7e226ab0
Pb,X2O3,be526d88-0388-4625-ba6c-8fd2ba669f8a
Pb,X2O5,8a275cff-470c-4f0b-ad33-3605aaf65f71
