#element,configuration,UUID
Mg,X/Diamond,ba6639e3-a3b5-4d16-8c30-5f8335af5cbc
Mg,X/FCC,2247a9fc-4aaa-4eaf-8776-a53181146ecb
Mg,X/SC,73bbd6c5-f788-4b86-8465-7216fae392af
Mn,X/BCC,f1f87fd8-98cc-42fd-a8e1-d7ddde912ea0
Mn,X/Diamond,66c7ea27-22a0-431a-919e-50ddfffbba21
Mn,X/FCC,8b76587f-4b8c-4079-8b6c-a4752e5be167
Mn,X/SC,e3a69fbc-5e26-48a7-8067-62d05e176f21
Mo,X/BCC,9517d881-69ac-466f-a1bc-4271d0aaf55f
Mo,X/Diamond,ef708949-d524-4ed0-b582-60b1a7420898
Mo,X/FCC,7de46cc1-a761-4240-b3f1-9eba505ce540
Mo,X/SC,ae20c1c6-a169-4ca9-9398-209bac98a625
N,X/BCC,8692b7f2-b080-4ba2-aa02-81296558cbe0
N,X/Diamond,555788fb-8872-4043-a58b-61631e371bdc
N,X/FCC,d9dd25b4-012a-4001-ae42-c2ce2f4570ea
N,X/SC,2eafbd03-cc34-4647-a83d-e585f9af30ac
Na,X/BCC,b971379d-d731-4187-ba99-3ac122630812
Na,X/Diamond,151751f7-7c50-4976-9da8-3d2186db7992
Na,X/FCC,306e05f4-46ca-4b64-a973-bbfbc0835268
Na,X/SC,df149adb-c592-4157-b0a4-806f9fad1b6f
Nb,X/BCC,c6d66273-c55f-4357-96a6-76acddceba86
Nb,X/Diamond,222b4dc6-7274-4321-be53-d56532a0720c
Nb,X/FCC,40a59e4b-87c0-4c9e-9f05-f0a9ffa7ad13
Nb,X/SC,a8ba7001-7e7e-415f-8611-110f83cc7a26
Nd,X/BCC,62eed526-32cb-4e41-aabb-cb6caf500d67
Nd,X/Diamond,050072b0-c528-42f7-9e42-3c297b7e39db
Nd,X/FCC,3db190ed-957e-4225-b2c9-42c21eabdb71
Nd,X/SC,262dd268-65a4-4a19-a8f4-333fbcfd12cb
Ne,X/BCC,93d7206b-5ee9-4bda-84da-9b18af2cd214
Ne,X/Diamond,84c3306d-065e-460c-a4de-10444f167a34
Ne,X/FCC,601ca272-16db-4259-b855-da52d75eecd9
Ne,X/SC,1e530e3b-6c13-4661-abfc-7291658285af
Ni,X/BCC,1e17ffd1-ae24-4eb4-bb9d-7ec8cbeb7dfa
Ni,X/Diamond,6b79d022-02b3-4bc6-b4d2-71931c9d237b
Ni,X/FCC,2fab9cb9-5e6e-48dc-b92c-e7e489a9b35d
Ni,X/SC,ed66fe44-de76-4126-85f9-9bf557358ab8
No,X/BCC,f1938948-51cb-426a-bfaa-c871bb1ce914
No,X/Diamond,925b24d6-3480-480e-bf0c-bc2bd7df2744
No,X/FCC,1d9e345f-3ee8-4d64-bb1b-f41dc33102aa
No,X/SC,01d9d0ab-c178-475f-af4b-4b98f64c2c0e
Np,X/BCC,03c3404e-f2f0-4ef3-a936-547f025b7a14
Np,X/Diamond,888225da-a290-40e3-8a55-ac35695ef1e2
Np,X/FCC,3b2e31ac-af6c-4931-9630-51763e89db1d
Np,X/SC,6944e3ca-b1ec-455b-be5f-ed836d3a500a
O,X/BCC,54519188-f516-4d02-b8d9-119827de562f
O,X/Diamond,bdfe79f3-9c48-4c0e-94d3-75025b445b4c
O,X/FCC,903235e1-7e3f-47d5-9062-4b60c3d919e2
O,X/SC,f63b3724-afa8-45d7-ab8c-4ccf8c7f893a
Os,X/BCC,d643f284-49dd-45ff-9071-a89471eeccc8
Os,X/Diamond,f2066a67-175b-443d-8e94-44b30095ef23
Os,X/FCC,48c4e852-bab0-44ce-8846-9e73c3ef168a
Os,X/SC,3b2c5ff6-5349-4105-96d5-318a07491b88
P,X/BCC,dd757122-ad1f-4dbe-9446-3d46378ef4aa
P,X/Diamond,b1c6ac35-97b9-49a7-8a23-87e1145109c5
P,X/FCC,898be396-2f52-45bb-a2dc-cced19332dac
P,X/SC,65c50fc8-2b0f-4335-addf-8b17dd0410fa
Pa,X/BCC,d4e05391-4dc5-4c27-87f8-0846b0653c6a
Pa,X/Diamond,6d6ee32d-a0b7-4034-8600-dc7e2c71d579
Pa,X/FCC,4cffd943-9c54-4e30-80a2-a8f33183d5da
Pa,X/SC,aaecefca-3b70-48a7-b2c9-dc944d4d5be0
Pb,X/BCC,e4d965b5-24b5-4aaa-87ca-a039f8c1c177
Pb,X/Diamond,a7c0ee21-d514-42d2-86f0-7c7ccaf70a9f
Pb,X/FCC,e59ddf59-eeb6-48ee-af76-f54d65b9acf5
Pb,X/SC,e724854c-2692-456d-a3f7-d3743bc59c63
Pd,X/BCC,5cd43d00-fc4e-4959-a5be-4cd348cfbce0
Pd,X/Diamond,556c319c-c72d-42ae-8014-b8af896da092
Pd,X/FCC,cbc2c22d-d6ad-4e84-aaca-aad6d21fab98
Pd,X/SC,3a1fc2bd-35f6-4fb5-9057-e5fddbb567b3
Pm,X/BCC,7349021d-f352-4de7-b014-df332feebba0
Pm,X/Diamond,c10a68d8-9da0-45af-a252-8ece096aadcd
Pm,X/FCC,da6e7dc5-1ead-4e4d-9903-4f6f95d15ad9
Pm,X/SC,a90283f9-8759-4b56-9d4c-3caf924c42b5
Po,X/BCC,f90defa9-705e-4aa8-bb08-f464a41bed93
Po,X/Diamond,e4f58850-41b3-4911-9912-ddb7c1abb4d0
Po,X/FCC,d7463a8c-d36c-49a9-b300-ad2960bbb0ee
Po,X/SC,9f276fca-a9f8-4b15-a9ad-cf2c6f6c742b
Pr,X/BCC,9206365b-d6f8-4187-a8e3-3e6cdd6a419a
Pr,X/Diamond,67de029b-14b9-428d-8402-60d72ffd4057
Pr,X/FCC,d8ab4a3b-df13-46bc-ab72-caab5084e45d
Pr,X/SC,d6b7696d-307c-4787-afca-72311b0c69b4
Pt,X/BCC,efc0adf9-75e0-4fc5-a430-ff595b814d6a
Pt,X/Diamond,4bd19cf5-3959-4b51-831f-2d6822b8a449
Pt,X/FCC,01838b16-ece9-4948-8712-5454b114872e
Pt,X/SC,49fb6b5d-617f-4cd1-ab50-5d8699308dad
Pu,X/BCC,1f2a9b1c-a086-43ae-8550-b929754158ea
Pu,X/Diamond,f5eb9755-ffe1-4520-a330-941565e66fea
Pu,X/FCC,47b2cfc3-1dca-400a-94af-27309197f357
Pu,X/SC,7814c788-f6c8-4a15-adc3-8ad4a0ccb9c0
Ra,X/BCC,ef2a8e03-c246-4169-9d61-37fc3916158a
Ra,X/Diamond,d15013d6-c651-46da-9c90-609940aaa8a3
Ra,X/FCC,6257b1c4-c1b6-4f5f-8b99-c6cf65ecc9ef
Ra,X/SC,769d4fb9-f357-4a6c-8bdc-e94979c755b8
Rb,X/BCC,b5e4d55b-2b21-4f34-b499-284b5d668cd2
Rb,X/Diamond,78e02312-786d-4060-81d1-dc938df529ac
Rb,X/FCC,67e8d05b-8b3f-4590-8a98-2bc531df6de1
Rb,X/SC,f0246f2f-d846-40e5-bafd-6d4abe183ca8
Re,X/BCC,fa6d17a9-5364-409e-8bb0-441c101b5540
